id,poi_id,"poi_name","poi_url","poi_location","poi_comment","poi_time","poi_image","poi_type","poi_summary","key_word",poi_longitude,poi_latitude
153,5237349,"红树林观鸟","http://www.mafengwo.cn/poi/5237349.html?fromMdd=10198","深圳市福田区滨海大道深圳湾公园海滨生态公园内","","3小时以上","https://p4-q.mafengwo.net/s6/M00/16/D2/wKgB4lJKeuaAQv3sAAIXJSYfCGI35.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","动物园 树木/森林 ","位于深圳湾北东岸深圳河口的红树林鸟类自然保护区。红树林自然保护区是为了保护红树林建立的一种自然保护区。红树林是热带、亚热带海湾、河口泥滩上特有的常绿灌木和小乔木群落。红树林具有呼吸根或支柱根，种子可以在树上的果实中萌芽长成小苗，然后再脱离母株，坠落于淤泥中发育生长。",NULL,113.999,22.5224
154,5248269,"塘朗山郊野公园","http://www.mafengwo.cn/poi/5248269.html?fromMdd=10198","深圳市南山区龙珠六路尽头处塘朗山郊野公园","","3小时以上","https://p4-q.mafengwo.net/s12/M00/4A/98/wKgED1vpgI-AMLcbAB5wEwfrOSU53.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","公园/国家公园 ","深圳塘朗山郊野公园位于深圳市南山区东北部，龙珠大道以北，留仙大道以南，西起红花岭，东止于福田区与南山区交界，总面积约10平方公里，是坐落于城市中的郊野公园。塘朗山地貌为丘陵地，山脉以东西走向为主，主要山脉为红花岭-塘朗峰-望天螺山脉和虎山顶-茶山-交椅山山脉，主峰海拔432米。",NULL,113.978,22.5667
155,9956,"笔架山公园","http://www.mafengwo.cn/poi/9956.html?fromMdd=10198","深圳市福田区梅岗路26号","","1-3小时","https://p3-q.mafengwo.net/s8/M00/F6/56/wKgBpVWiM7-AO--dAAuFXSDAWQA72.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 ","位于深圳市中心北侧，毗邻福田中心区，面积146公顷，是一片有十余座小山峰的丘陵起伏地，其中三座主峰东西鼎立，形同笔架，因而得名。主峰海拔178米，与帝王大厦遥遥相望，从峰顶既可俯瞰繁华的市容，又可远眺深圳湾，蛇口和香港的上水，元朗的美景。",NULL,114.084,22.5591
156,2443,"桔钓沙","http://www.mafengwo.cn/poi/2443.html?fromMdd=10198","深圳市龙岗区X260(新东路)","推荐理由桔钓沙是深圳市最美的沙滩之一，当地人称为“银滩”","1天","https://p1-q.mafengwo.net/s6/M00/E7/66/wKgB4lNdGIGAEiMtABglMEyQmtE41.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","沙滩 ","桔钓沙位于龙岗区南澳街道，三面青山相拥，沙滩很大，呈月牙状，长约1000米，宽大概有50米。这里的沙质特别好，沙粒很细很白，当地人为此把这个沙滩称为“银滩”。这里的水澄澈而温柔，潮涌沙滩时，在岸边时还是白色的海水，离岸50米左右就变成淡蓝色了，再远些就变成深蓝色，然后就成了湛蓝的一片。",NULL,114.239,22.7027
157,2303,"弘法寺","http://www.mafengwo.cn/poi/2303.html?fromMdd=10198","深圳市罗湖区莲塘仙湖路160号深圳仙湖植物园","","1小时以下","https://b3-q.mafengwo.net/s2/M00/DB/8E/wKgBpU46ElPWTbdpAAGJJa5UFHo58.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","寺庙 ","深圳弘法寺位于深圳仙湖植物园内，背倚深圳“绿色心肺”梧桐山，面朝仙湖，周边自然风景十分优美。寺庙始建于1985年，历史不算久，但规模在当地首屈一指，每逢初一、十五，前来烧香拜佛的信众数不胜数。从仙湖植物园门口步行约2.2公里便可一睹弘法寺真容，沿途绿水青山，景色秀丽，寺内建有天王殿、大雄宝殿、藏经楼等，斗拱飞檐，层层叠叠，十分雄伟。",NULL,114.175,22.5786
158,17619763,"深圳市当代艺术与城市规划馆","http://www.mafengwo.cn/poi/17619763.html?fromMdd=10198","深圳市福田区莲花街道福中路184号(福中一路与鹏程四路交叉口东南100米)","推荐理由其设计理念为一块晶莹剔透的城市巨石，拥有独特而富有美感的造型和丰富的内部展示空间。","1-3小时","https://p1-q.mafengwo.net/s12/M00/35/CA/wKgED1vExy-AFCPHABOUM5Xf_9A43.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","美术馆/博物馆/展览馆 ","建筑整体由深圳市当代艺术馆与城市规划展览馆两部分组成，相互独立又有机统一。两馆建筑地下部分为钢筋混凝土框架剪力墙结构形式，在地面以上分两大结构系统共同作用-表皮钢结构系统和塔楼范围的主体结构系统。其中，表皮骨架由大量的外形复杂的倾斜、扭曲、旋转曲面钢构件组成；外层表皮系统主要由外层穿孔不锈钢板+内层玻璃幕墙系统、玻璃幕墙系统、开缝石材幕墙系统、主入口框架幕墙系统组成。其设计理念为一块晶莹剔透的城市巨石，拥有独特而富有美感的造型和丰富的内部展示空间。两馆在五层通过一道跨度约40米的空中连桥与云雕塑连通，形成相对独立而又有机联系的整体。云雕塑作为两馆的功能共享空间，提供咖啡厅，茶室服务等。从外形看，云雕塑是一个巨大的无缝镜面不锈钢整体，通过造型独特的表面和独特的镜面处理，将两馆的造型、灯光以另一种角度反射给观众。云雕塑既是两馆建筑空间的一部分，又是一个巨大而充满震撼力的艺术作品。",NULL,114.061,22.5467
159,5434707,"马峦山","http://www.mafengwo.cn/poi/5434707.html?fromMdd=10198","深圳市龙岗区坪山镇‎马峦山","","3小时以上","https://b2-q.mafengwo.net/s6/M00/2E/C1/wKgB4lKhXreAXX06AAJMRhbTGHU82.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","山 ","位于广东深圳市东部山区，有深圳最大的瀑布，谷内岩石因水流冲刷而形成各种形态，大小不等，且呈犬牙交错之壮，溪水清澈见底，山谷两旁植被浓郁，藤蔓横生，野花遍地，偶尔伴有的几声鸟叫虫鸣，会使此地更显静谧。此地穿越难度不高，但景色秀丽，是一个休闲游玩的好地方。马峦山海拔300～590米，在盛夏山上气温比深圳市区要低3摄氏度。马峦山没有工业污染，空气清新，没有城市噪音，环境质量相当高。值得一提的是，每到12月和1月，满山遍野橘子林和橙子林硕果累累，一片金色的丰收景象，游客可以自己去摘橘子和橙子，领略收获的喜悦。马峦山南临大、小梅沙，自然风光得天独厚。在马峦山可观海，欣赏到海市蜃楼的人间仙境；可观山，欣赏到层峦叠嶂的庞大气势；可观湖，欣赏到湖的宁静、谈泊；可观瀑布，欣赏到大自然的呐喊和灵气；可观村落和田野，欣赏到世外桃源的休闲自得，山下有波光粼粼极其幽清的红花岭水库，山上水奇石怪，鸟语花香，茂林修竹，田园村落交错，宛若世外桃源。",NULL,114.348,22.658
160,5236574,"中国民俗文化村","http://www.mafengwo.cn/poi/5236574.html?fromMdd=10198","深圳市南山区深南大道9003号","","3小时以上","https://n2-q.mafengwo.net/s5/M00/C0/9B/wKgB3FF8-8GAeSv_AAXVFATSywk05.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 古城/古镇/古村 喷泉/广场 村/镇 ","·锦绣中华民俗村本身由锦绣中华和中华民俗村两部分组成，现在两个园区已经合并。·锦绣中华主要看微缩景区及拍照，近百处按1:15的比例缩小的中国著名景点。·迷你版的万里长城、秦兵马俑、敦煌莫高窟、黄果树瀑布等名胜都可在此尽收眼底，因而有“一天游遍中华”之说。·中华民俗村中可以领略到中华56个民族所交织出的别样风情，这里有缤纷的少数民族服装、二十四个村寨的建筑风格以及各式民俗表演，令人目不暇接。",NULL,113.986,22.5318
161,5251151,"南山","http://www.mafengwo.cn/poi/5251151.html?fromMdd=10198","广东省深圳南山区南山","","3小时以上","https://p3-q.mafengwo.net/s6/M00/6E/59/wKgB4lI6mtiAUdB9AASv86Gb52821.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","山 ","深圳的南山位于南山区的南山公园内。南山郊野公园（南山公园）与小南山连在一起，南山郊野公园（南山公园）约321M，小南山约150M。登山远望，内外伶仃岛若隐若现，美不胜收。",NULL,113.914,22.5154
162,6952313,"海菲德小镇","http://www.mafengwo.cn/poi/6952313.html?fromMdd=10198","深圳市盐田区大梅沙东部华侨城大侠谷内海菲德小镇","","1-3小时","https://n4-q.mafengwo.net/s5/M00/28/8B/wKgB3FHhEvKAMysnAAh8GBJFwyE64.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","特色街道/街区 村/镇 ","·海菲德小镇是以葡萄酒文化为主题的特色街区，原木与砖石相结合的建筑温馨质朴，拥有浓浓美洲特色。
·系列铜雕展示了从葡萄采摘到红酒酿造的全过程，演绎了19世纪美国加州纳帕山谷的红酒小镇风情。 
·两层都是异域风情建筑，沿街商铺不断，头顶是巨幅LED天幕，不断播放着太空、海洋、森林交替变幻的壮观场景。
·红酒体验馆、自酿啤酒屋是来这里的必去之处，湖畔美食廊更是有着众多特色美味。",NULL,114.304,22.6088
163,7926855,"深南大道","http://www.mafengwo.cn/poi/7926855.html?fromMdd=10198","深圳市经过福田区和南山区。","推荐理由深南大道对于深圳来说，就像长安街之于北京、东方明珠之于上海，被誉为深圳的一张名片","1小时以下","https://p3-q.mafengwo.net/s7/M00/A8/94/wKgB6lOwNaqANE3FAAb6QDod0SI27.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","特色街道/街区 ","",NULL,114.055,22.5215
164,34833204,"平安金融中心云际观光层","http://www.mafengwo.cn/poi/34833204.html?fromMdd=10198","深圳市福田区福田街道福安社区益田路5033号平安金融中心B29、平安金融中心116楼","","1-3小时","https://b2-q.mafengwo.net/s12/M00/86/3C/wKgED1wGHcGAbcrIADHCGyHaG_M16.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","高楼大厦 ","全球第四高、中国第二高、华南区第一高观光平台。作为全球第一高的单体写字楼，541米，116楼，360度全景观光。看深圳改革开放发展40年！",NULL,114.056,22.5332
165,5423083,"大鹿港","http://www.mafengwo.cn/poi/5423083.html?fromMdd=10198","深圳市龙岗区南澳镇西冲西部大鹿港","推荐理由大鹿港是西冲西面一个人迹罕至的海湾，也是深圳露营最理想的海滩。","1天","https://b2-q.mafengwo.net/s9/M00/A6/9D/wKgBs1aPG7yAWo5wAAkJlTSVP0g50.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","沙滩 岛屿 车站/港口/码头/口岸 ","大鹿港是深圳南澳最洁净、无污染、有淡水的沙滩。沙白胜雪，海水湛蓝，风光无限，由于地处偏僻，游人少至，是清心养神的好地方。大鹿港正面是香港海域，背靠红花岭，两侧是鹅公湾和黑岩角，大自然的鬼斧神工把大鹿港打造成三面环山，一面临海的月牙状，整个海域无任何污染，海湾有一大一小两个美丽的海滩，一条常年不断的溪流从红花岭淙淙而下直抵大海。在大鹿港海边露营、野餐、游泳、沙滩排球、坐快艇、篝火晚会、集体游戏。回来时可以选择走山路、穿越。数星星、游夜泳、吹海风、听海浪，在海边漫步、默想、交谈，都是很浪漫的事。",NULL,114.531,22.4792
166,7047912,"深圳欢乐海岸海洋奇梦馆","http://www.mafengwo.cn/poi/7047912.html?fromMdd=10198","深圳市南山区白石路东8号欢乐海岸购物中心2层西侧","","3小时以上","https://p4-q.mafengwo.net/s6/M00/25/8F/wKgB4lMC99yAAHUAAAYlVGQtdBM006.png?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","动物园 水族馆 ","欢乐海岸海洋奇梦馆，位于欢乐海岸购物中心二楼的西侧，场馆并不算特别大，主要有水母世界、珊瑚之家和欢乐海狮剧场三个区域。另外还有可以买到海洋主题的饰物和用餐的地方。水母世界里展示了20多种形态各异、色彩斑斓的水母，比如紫纹海刺、彩色水母、幽灵水母、白色霞水母、蛋黄水母等。珊瑚之家除了有各种颜色的珊瑚，还有五颜六色的海洋鱼类穿梭其中。欢乐海狮剧场每天会有乌拉圭海狮的表演，人们还可以近距离地与可爱的海狮们亲密接触与合影。",NULL,113.989,22.5255
167,5239227,"深圳湾口岸","http://www.mafengwo.cn/poi/5239227.html?fromMdd=10198","深圳市南山区东滨路1号","","","https://p1-q.mafengwo.net/s8/M00/4C/B8/wKgBpVUSJiuATsEZAAJ1ReLubfM33.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","车站/港口/码头/口岸 ","深圳湾口岸（又称深圳湾旅检大楼）是中国广东省深圳市与香港特别行政区之间的一个陆路边境口岸，整个口岸位于深圳市南山区东角头对开的填海地。",NULL,113.95,22.5034
168,2385,"大华兴寺","http://www.mafengwo.cn/poi/2385.html?fromMdd=10198","深圳市盐田区东部华侨城内","","1小时以下","https://n1-q.mafengwo.net/s9/M00/CA/7D/wKgBs1ginYmALqTwAAB7Dp6ZdA876.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","寺庙 ","·大华兴寺位于东部华侨城内的“观音座莲”山上，寺庙规模宏伟，古香古色。寺院为唐宋时期古书院的建筑风格，包含宏伟壮丽的大雄宝殿，\"观音座莲像\"与无量云梯等，极具佛教文化内涵。其中最引人注目的是“观音座莲像”，由南面“圣观音”、北面 “送子观音”、西面 “莲华手菩萨”，东面“世间尊观音”组成。登顶还可以远观云海谷，茶溪谷和大峡谷的绝美景色，如果想吃吃素斋，可以前往香积斋。",NULL,114.288,22.6267
169,29045,"梅林水库","http://www.mafengwo.cn/poi/29045.html?fromMdd=10198","深圳市福田区大型住宅区梅林一村以北，塘朗山以东。","","1-3小时","https://n1-q.mafengwo.net/s6/M00/C4/9F/wKgB4lI7B66AK30aAADtAFXJ_eY56.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","水库/大坝/水电站 ","梅林水库位于深圳市福田区大型住宅区梅林一村以北，塘朗山以东，正常蓄水位58.60米，保护区面积4.34平方公里。这是一条户外爱好者喜欢的徒步线路，空气非常好，人也不算多，一路沿着水库而行，在都市里呆久了，到这里会让你觉得远离闹市，和自然无比贴近。",NULL,114.011,22.5744
170,5220093,"华强北商业街","http://www.mafengwo.cn/poi/5220093.html?fromMdd=10198","深圳市福田区华强北路3014号附近","推荐理由被誉为 “中国电子第一街”，是深圳最传统、最具人气的电子商业旺地","3小时以上","https://n1-q.mafengwo.net/s5/M00/84/56/wKgB3FHWhCaAXYFdAAWcBmoe9oM52.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","特色街道/街区 ","华强北商业区位于深圳，其前身是生产电子、通讯、电器产品为主的工业区，拥有厂房40多栋。随着经济发展，成本升高，工厂外迁，商场入驻，使华强北区域功能发生变化，市区政府及时把握住转变的契机， 98 年开始对华强北商业街进行改造，变成深圳最传统、最具人气的电子商业旺地之一。华强北路南北930米，东西1560米，商业区总面积1.45平方公里左右，日客流量30－50万人次。在这个方圆不足2平方公里的地方，聚集着几十个电子交易市场，年交易额 1000多亿。",NULL,114.087,22.547
171,5225014,"皇岗口岸","http://www.mafengwo.cn/poi/5225014.html?fromMdd=10198","深圳市福田区皇岗南路皇岗口岸","","1小时以下","https://b4-q.mafengwo.net/s5/M00/14/B3/wKgB3FErJyqAG9IZAAH37gRldiw03.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","车站/港口/码头/口岸 ","皇岗口岸位于深圳市福田区，与香港新界落马洲口岸相对，是深圳与香港之间的5个一线口岸之一，皇岗口岸是目前中国规模最大的客货综合性公路口岸，也是全国最大的陆路口岸之一，是继珠海的拱北口岸之后的全中国第三大客运口岸。",NULL,114.075,22.5202
172,7927866,"腾讯大厦","http://www.mafengwo.cn/poi/7927866.html?fromMdd=10198","深圳市南山区深南大道腾讯大厦","","","https://n1-q.mafengwo.net/s7/M00/E0/F0/wKgB6lQB-TuAZxkXAATBFdJKg7Y79.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","高楼大厦 ","位于深圳市南山区高新科技园北区，深南大道北侧，其于2009年8月24日正式落成，是腾讯第一座自建写字楼。其楼体总高193米，地上39层，地下3层，建筑总面积88180.38㎡，办公面积69796.76㎡，是造型新颖、内部功能齐全、人文环境领先的超高层建筑，成为深圳特区闻名全国的深南大道上的新地标。",NULL,113.934,22.5408
173,2399,"马峦山郊野公园","http://www.mafengwo.cn/poi/2399.html?fromMdd=10198","深圳市坪山区坪马线公路","","3小时以上","https://b3-q.mafengwo.net/s6/M00/99/64/wKgB4lJEtTWAKdV_AAJNjU1K_VA88.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 ","马峦山有深圳最大的瀑布，谷内岩石因水流冲刷而形成各种形态，大小不等，且呈犬牙交错之壮，溪水清澈见底，山谷两旁植被浓郁，藤蔓横生，野花遍地，偶尔伴有的几声鸟叫虫鸣，会使此地更显静谧。此地穿越难度不高，但景色秀丽，是一个休闲游玩的好地方。",NULL,114.343,22.6477
174,5422699,"深圳大运中心","http://www.mafengwo.cn/poi/5422699.html?fromMdd=10198","深圳市龙岗区龙翔大道","推荐理由国际一流的体育场馆，深圳新的建筑地标，深圳的建筑之美","3小时以上","https://n3-q.mafengwo.net/s8/M00/6D/FA/wKgBpVW6OTCAIrZPAB8j8lhm-5k35.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","综合体育场馆 ","深圳大运村主要包括教研楼、科技楼、办公楼、医务中心、图书馆、会堂、学生宿舍、教工宿舍、体育场、体育馆、游泳馆等共计28 个单体建筑。这里是2011 年世界大学生夏季运动会的主要比赛场地，大运村按功能分为居住区、运行区和国际区，大运会结束后，深圳大运村改做学生公寓，交由深圳信息职业技术学院新校区使用，这里是运动、休闲、摄影的好去处。",NULL,114.241,22.7138
175,29734,"西冲情人岛","http://www.mafengwo.cn/poi/29734.html?fromMdd=10198","深圳市龙岗区南澳镇西冲","","1-3小时","https://b3-q.mafengwo.net/s9/M00/3A/74/wKgBs1fzJhiAJMGlAAnfOU5lqik64.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","岛屿 ","西冲情人岛是深圳最东的一块陆地，是大鹏新区南澳西冲沙滩的一个小岛，簇拥于碧波之上，岛上风光旖旎，可谓之人间之天堂，有深圳世外桃源的美称，有深圳唯一的一块净土的美誉。岛上有长达10里银色海滩，沙滩细软、洁白、海水碧蓝、清澈、海水能见度6米，在海中戏水，都能见到小鱼在你身旁游来游去，和你捉迷藏，惬意至极。",NULL,114.531,22.4792
176,29094,"海上田园","http://www.mafengwo.cn/poi/29094.html?fromMdd=10198","深圳市宝安区沙井镇民主村民主大道","推荐理由以瓜果蔬菜为主题的休闲度假地，风光也不错","3小时以上","https://b2-q.mafengwo.net/s5/M00/E9/C8/wKgB21AIxWyNg744AAE0Pu1fY6441.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","公园/国家公园 ","深圳海上田园旅游区内湖泊溪流众多，密林遍布，绿草如茵，鸟语花香，空气清新。园区内共设有基塘田园、农家风情寨、欢乐天地、田园广场、生态文明馆、生态度假村、水乡新邨、桃林苑、生态科普雕塑群、红树林实验基地等10大景区。",NULL,113.791,22.7351
177,5422510,"深圳东山寺","http://www.mafengwo.cn/poi/5422510.html?fromMdd=10198","深圳市龙岗区大鹏东山路(近大鹏所城)","","1-3小时","https://p4-q.mafengwo.net/s5/M00/26/C5/wKgB3FDBsUSAKAIwAAG2ujTa-E450.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","遗址遗迹 寺庙 ","深圳东山寺位于深圳市龙岗区大鹏街道办鹏城村东面，背山临海。这里有一座山叫龙头石山，又名“鹫峰”。山脉逶迤起伏，海拔一百多米，山脊无树木，常年不生草，光秃发亮，形态酷似巨龙，龙身约八百多米，南北而卧昂首大压湾。龙头是一座花岗岩石群，叫做“龙头石”。相传古时有一只巨形大鹏鸟降落此石造化，因此而叫“鹫峰”。东山寺就建在“鹫峰”南侧山腰上。大鹏城也由于大鹏鸟降落而获此美称。",NULL,114.52,22.5937
178,5247490,"关山月美术馆","http://www.mafengwo.cn/poi/5247490.html?fromMdd=10198","深圳市福田区红荔路6026号","","1-3小时","https://p2-q.mafengwo.net/s5/M00/18/41/wKgB3FFTpC2AX8awAAXxyLJNwiE12.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 ","关山月美术馆是以我国著名国画家、教育家和岭南画派大师关山月先生名字命名的国家级美术馆；1995年元月奠基，1997年6月25日香港回归前夕落成开馆。位于深圳市福田中心区，北依风景秀丽的莲花山，南临市政广场，环境优美，交通便利，建筑造型独特，色彩古朴典雅，与深圳音乐厅、中心图书馆、少年宫和深圳电视中心等大型文化设施共同构成深圳新的文化景观。关山月先生生前非常关心深圳的美术事业，把自己各个历史时期的代表作品813件及其生活、艺术和教育实践的系统资料全部捐赠给深圳人民。深圳市政府高度赞扬关老的无私奉献精神，斥资6700万元兴建了关山月美术馆，以永远珍藏其作品，供世人研究和鉴赏。美术馆占地8000平方米，建筑面积15100平方米，拥有8个室内标准展厅、一个中央圆形大厅和一个户外雕塑广常展厅总面积4000平方米，展线总长600米，可同时或分别举办不同类型、不同题材的大型艺术展览。展厅采光柔和，视野开阔，颇具气派。此外还拥有现代化的大型画库、6层多功能办公大楼、会议厅、报告厅、贵宾室、茶艺馆、餐厅、艺术家画廊、少儿画苑和画家之家等配套设施，配备了先进的中央空调、恒温恒湿和自动防火、防盗监控系统。关山月美术馆内设办公室、展览陈列部、研究收藏部三个内设机构和推广策划组。办公室的职能是负责馆内文秘、人事、行政等各方面工作，保证全馆正常运作。展览陈列部主要负责各类展览的设计陈列布置，从展览版式的整体设计到具体标志、请柬、图录的制作。研究收藏部以研究关山月先生各个时期的作品为主，同时对当代美术及美术馆学进行研究。推广策划组以推广策划各类展览为主，与各种媒体积极合作，把重大活动介绍给观众，并充分利用我馆自身资源与条件，促进深圳市美术教育尤其是少儿美术教育的发展。",NULL,114.064,22.5494
179,29089,"茶翁古镇","http://www.mafengwo.cn/poi/29089.html?fromMdd=10198","深圳市盐田区大梅沙东部华侨城茶溪谷景区内","","1小时以下","https://b3-q.mafengwo.net/s5/M00/94/35/wKgB3FDOsp-AKhyNAAKq-N9aMHg97.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","古城/古镇/古村 ","茶翁古镇是茶文化的鉴赏区和中心服务区，也是环境幽雅的游客休憩区。游客可以品茶餐、尝茶点、吃土菜、观茶戏、饮茶酒，深入了解茶禅文化；还可以在茶艺坊、茶酒坊、陶艺坊亲身体验采茶、制茶、做陶的乐趣。",NULL,114.288,22.6267
180,5430950,"茵特拉根温泉","http://www.mafengwo.cn/poi/5430950.html?fromMdd=10198","深圳市盐田区大梅沙东部华侨城","","","https://p4-q.mafengwo.net/s9/M00/3D/3F/wKgBs1fXxJ-AFg10AAMIYipn2OU27.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","温泉/温泉馆 泉/沟/溪/潭 ","运用“中国五行”概念，巧妙将由七大汤泉区和七大功能区完美地结合在一起，独特矿泉汤疗文化理念。
七大汤泉区：香草浴、泥沙浴、果蔬浴、矿泉浴、茶禅浴、巴登浴、天体浴。
七大功能区：蒸房区、亲亲鱼足疗、水帘洞、亲子池、百水台、服务中心、更衣/洗手间。",NULL,114.288,22.6267
181,2441,"金沙湾旅游度假区","http://www.mafengwo.cn/poi/2441.html?fromMdd=10198","深圳市龙岗区大鹏街道下沙社区","推荐理由金沙湾海滨旅游度假区位于深圳市东部海滨大鹏镇大鹏湾畔，是深圳东部黄金海岸的重要景点之一。这里背依温柔环抱的群山，有绵延四公里沙质柔软的沙滩，最为洁净清澈的海水，沙滩生有万种风情的松林。山光水色、金沙夕照、林涛海韵、潜水征帆构成了一幅风光旖旎、风景迷人的海滨图画。","3小时以上","https://b3-q.mafengwo.net/s5/M00/BF/58/wKgB3FEqtcaAft-nAAD8BB0J9k490.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","保护区/度假区 ","金沙湾海滨旅游度假区位于深圳市东部海滨大鹏镇大鹏湾畔，是深圳东部黄金海岸的重要景点之一。这里背依温柔环抱的群山，有绵延四公里沙质 柔软的沙滩，最为洁净清澈的海水，沙滩生有万种风情的松林。山光水色、金沙夕照、林涛海韵、潜水征帆构成了一幅风光旖旎、风景迷人的海滨图画。",NULL,114.481,22.5965
182,17620435,"锦绣中华民俗文化村","http://www.mafengwo.cn/poi/17620435.html?fromMdd=10198","深圳市南山区深南大道9001-9005号","","3小时以上","https://n2-q.mafengwo.net/s10/M00/87/04/wKgBZ1jbpc6AfwXZAAnQu8luCg011.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCent","古城/古镇/古村 村/镇 ","·锦绣中华民俗村本身由锦绣中华和中华民俗村两部分组成，现在两个园区已经合并。·锦绣中华主要看微缩景区及拍照，近百处按1:15的比例缩小的中国著名景点。·迷你版的万里长城、秦兵马俑、敦煌莫高窟、黄果树瀑布等名胜都可在此尽收眼底，因而有“一天游遍中华”之说。·中华民俗村中可以领略到中华56个民族所交织出的别样风情，这里有缤纷的少数民族服装、二十四个村寨的建筑风格以及各式民俗表演，令人目不暇接。",NULL,113.988,22.5311
183,5250291,"深圳国际园林花卉博览园","http://www.mafengwo.cn/poi/5250291.html?fromMdd=10198","深圳市福田区深南大道8002号","","3小时以上","https://b3-q.mafengwo.net/s6/M00/01/A5/wKgB4lJRAOGAPIDrAANJz8twSf068.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","美术馆/博物馆/展览馆 动物园 ","深圳国际园林花卉博览园（简称“园博园”）地处深圳市福田区竹子林西片，面积约66万平方米，是一个集园林花卉博览、文化艺术、科普教育、旅游展览、太阳能并网发电于一体的市政公园。于2004年9月23日正式开放。2008年9月12日，园博园被住房和城乡建设部评为“国家重点公园”。",NULL,114.007,22.5377
184,5423104,"大运中心体育馆","http://www.mafengwo.cn/poi/5423104.html?fromMdd=10198","深圳市龙岗区龙翔大道","","1-3小时","https://n3-q.mafengwo.net/s5/M00/3C/49/wKgB3FDZcryABhJiAAF6OKGqqNk69.jpeg?imageMogr2%2Fthumbnail%2F%21226x226r%2Fgravity%2FCente","综合体育场馆 ","深圳大运中心位于深圳市龙岗区龙翔大道，距离市中心约15公里，是深圳举办2011年第26届世界大学生夏季运动会的主场馆区，也是深圳实施文化立市战略、发展体育产业、推广全民健身的未来中心区。
体育场总体高度53米，地上建筑五层，地下一层。地上一层为裁判员、运动员、媒体用房、设备用房及停车场，其中媒体用房设有600个记者坐席，12个解说员包厢；二层至五层为观众大厅，其中三层为特殊贵宾区及主席台，四层为贵宾包厢及相关设备控制室，地下一层为停车场。
呈马鞍型的体育场内设置了高、中、低三种看台，低区看台设置了120个残疾人轮椅位和120个陪护人员座椅，体现出了以人为本的设计理念。由于采用了环状的座位布置，各个部分都可以达到最佳的观赛效果。为确保赛事期间人员安全，体育场设有四个疏散口，有效宽度达到32米，在大型活动期间，可在5分钟内完成疏散；看台人员通过二层大平台及57个出入口，可在8分钟内疏散到安全地带。",NULL,114.241,22.7138
